lib_name,version,commit_hash,author,commentary,date,link,is_present
ssri,^4.1.2,2dbda53cc384b378fa156c3e810e4b823e411579,dj,remove-changes-from-PR-2171-5673,2017-07-31T09:24:14+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,50705e1f0d179a53229965393adc3da0f861d8b6,Andrew,When-a-layer-is-repeated-in-Control.Layers-behavior-is-not-consistent.-5672,2017-07-31T09:20:40+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,922593addb7ba4a7f5f8a2793d53e03cd04c0b9c,Andrew,VideoOverlay-accept-VideoElement-5661,2017-07-30T00:14:45+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,0d36e46dc6ad5fc19f2ff703d950b65b6d5bbe4c,dj,Make-L.LineUtil._flat-public-as-L.LineUtil.isFlat-5667,2017-07-29T23:47:17+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,b675753422d7828ea379a9a0da68b62c6cdc7f76,Andrew,Docs-TileLayer-workaround-leafdoc-issue-with-symbol-5669,2017-07-29T15:59:25+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,b090e88498a0afda8a00fb57d4ec9056e50d7586,Andrew,Add-test-for-extending-L-namespace,2017-07-27T11:03:52+03:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,0a6c500e58597f89e358b417ddbb9f7889a3fc1c,Andrew,fix-non-extendable-objects-regression-of-1.1.0,2017-07-27T11:03:51+03:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,957f05da239617f00ed9dc7d83caa23ccdcbbc86,Andrew,Make-L.Draggable._dragging-public-again-5659,2017-07-24T16:46:32+03:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,eb9572800df7a6703423e31defebde04e638c6d7,Andrew,Add-Leaflet.Clipper-Plugin-5654,2017-07-24T16:38:33+03:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,887ad7dad378cef682504890bc45594841499190,Andrew,Plugins-add-SuperMap-Leaflet-5637,2017-07-24T10:41:19+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,b76400ceb63489fd749028d2458838c681619437,Andrew,Add-plugin-Leaflet.UTM-to-doc-5633,2017-07-18T17:25:57+03:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,67e7114e00ff4de1b6ac53e88b6e66a839494710,Andrew,Filter-published-files-on-npm-5626,2017-07-18T17:25:28+03:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,b343cf7a58621ff989308b15f482cc93572ae195,Andrew,Add-plugin-Leaflet.UTFGrid-5639,2017-07-18T17:23:58+03:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,e446e45ea5f8b583b6bfe8b331bc50071aefa8ca,Andrew,Merge-pull-request-5631-from-thachhoang-debug-videooverlay,2017-07-15T06:37:48+04:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,b5adde433e9396b80e4a579e6a981f0fe5dee07f,Andrew,Remove-reference-to-deps.js-in-L.VideoOverlay-debug-example,2017-07-14T21:46:42-04:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,96fd15450bce2b822146f9803d832387dc965ba5,Andrew,Adds-Leaflet.HtmlLegend-to-docs-plugins.md-5628,2017-07-14T12:26:15+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,29d49bca1bbdc68465b09a4ee8f2514e88a6d95f,Andrew,Add-Leaflet.River-to-plugins-list-5616,2017-07-09T20:26:10+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,4ba642be786e8e02d9999915209fc43069365e41,Andrew,docs-quick-start-add-warning-to-place-CSS-before-JS-to-quick-start-example-5610-5614,2017-07-09T11:00:30+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,caab1688943a1a8aaea6904947cd5d76d78526c0,Andrew,new-Demo-Urls-of-plugin-5612,2017-07-07T23:51:35+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,900e4a740d75e40412bd2aa41ea45ef99dba47ca,Andrew,GeoJSON-remark-about-the-reversed-coords-5604,2017-07-05T09:34:14+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,170bdc80752023a7b9595b9789e3431c5208bb5b,Andrew,addTo-can-be-called-with-a-map-or-layer-group.-5600,2017-07-03T11:18:02+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,54a87e090244c666426b05e4d11d7b7c7e5402e9,Andrew,LayerGroup-parameter-is-optional-5599,2017-07-03T11:10:14+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,44122b632e2e3b9454964b206fdacdae7507a119,Andrew,Fix-DomEvent-DomEvent.off-should-return-this-5601,2017-07-03T10:47:11+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,7a73e1d140cf368027612e793b035fa4d58e2785,Andrew,Docstring-GridLayer-more-explicit-updateWhenIdle-option-5577,2017-06-30T00:28:03+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,241fb567011823a0c017ef1c1604b0e7e0cc3843,Andrew,Prevent-using-functions-from-the-global-scope-with-es6-5596,2017-06-29T22:29:03+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,748f65f11954c83a37399c90b8d5254e6d8a4be4,Andrew,return-this-instead-of-addOne-in-disableScrollPropagation-5595,2017-06-29T11:55:16+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,d30f7aad3533d614b84207437fa8733aff59b1e7,dj,Whitelist-the-jekyll-redirect-from-5592,2017-06-28T16:34:40+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,0688693d3beb9e88093509c4820be500d4758cd4,Robert,Docs-ref-103-attempt-to-fix-GitHub-404-error-5587,2017-06-27T20:38:09+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,e02cb22bb8e74ce44c9f6fd85409f51009111abe,Martin,Fix-headers-for-1.1.0-docs,2017-06-27T15:03:58+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,11d716f0964d8bc0d058ca09e9ba8003451b4b8d,Robert,Update-some-links-to-the-1.1.0-docs-5586,2017-06-27T15:00:25+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,90ac1a2077c45e313e1036ad1e2bc25adb003272,Martin,Update-stable-download-for-1.1.0,2017-06-27T14:36:38+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,28617f5b9b914513b102c3539475be382e223c5f,Michael,Docs-Popup-Tooltip-fix-typo-in-bindPopup-bindTooltip-5578,2017-06-27T14:17:24+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,4a0bfb6e5e5d4bce10074c43234e57c178d88480,Siadak,Fix-post-date,2017-06-27T13:46:43+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,f59d20d5836998dc48466dc66dbf65bafb3690a5,Andrew,Update-news-on-index-page,2017-06-27T13:45:34+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,a05c69135d2bb1da808b24e2dc397b783b6a521e,Oliv,Blog-post-about-1.1.0-5581,2017-06-27T13:39:25+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,ca540211e32498df256f6e6b5e6ad34024b4776b,Kevin,Actually-assign-the-replaced-path-for-the-default-icon-5580,2017-06-26T12:03:51+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,3fae3befd33da47ec6061c861c74ca9538ec9273,Ring,Changelog-for-1.1.0-5518,2017-06-26T11:10:04+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,35e7c4b7f72d7fcd373d60a753a6b5c78c709932,Andrew,Fix-DivIcon-revert-5517-to-avoid-appending-a-single-node-instead-of-generating-content-5574,2017-06-25T14:11:57+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,d6fc47d70e15336a68f141b41c07cd1884f4ff69,Andrew,Add-className-option-for-ImageOverlay-5555,2017-06-22T16:25:15+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,a3ec8047b33b47e69c1bf24f34135ea73ac0544c,gimenna,Docstrings-Map-Grid-TileLayer-improve-minZoom-and-maxZoom-explanations-5573,2017-06-22T09:14:32+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,6bfa764cb08d1010c13dc71b2050e457a4c0ad3d,ghybs,Tutorials-rewrite-the-paragraph-about-the-mapbox-map-IDs-hopefully-it-reads-easier-now.-5572,2017-06-21T12:36:12+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,90a8d884602798705cd4849150ff5dd42725c346,Andrew,Docstrincs-bad-link-in-Control.Layers.js-5568,2017-06-20T14:52:02+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,bbd74eda12e495aba8ec7952bcb560e947b0c399,Andrew,Add-Leaflet.NonTiledLayer.WCS-to-plugins.md-5564,2017-06-16T12:49:03+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,3f68479e3c28ff9d4ab51dcb407359af59ac0a42,ghybs,Plugins-Add-leaflet-geotiff-5563,2017-06-16T12:48:14+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,eff87f871c9731d8e200aed88ccee38bd4516906,Unknown,Update-demo-link-and-make-it-generic-5559,2017-06-13T11:26:31+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,4cb2be638007143b95d253f2afbf3e6d7fe5a3fe,songyumeng,Added-Leaflet.Canvas-Flowmap-Layer-to-plugins-list-5474,2017-06-10T16:03:40+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,cdc20a3d844d5ea1ae52c8823be755c6b61fd9b8,Unknown,Icon-doesn-t-really-inherit-from-Layer,2017-06-08T15:18:08+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,2fee08b2346c8fd218512c8bcc295fa0a97c115c,Jussi,Add-UK-Ordinance-Survey-grid-squares-plugin-5530,2017-06-05T10:45:25+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,162276e8fec9f6a4205412067e7b8f892ebf1daa,Mattas,Use-minus-character-instead-of-hyphen-in-the-zoom-control-5501,2017-06-04T12:56:23+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,60e1965e3340bb7af6f5e33de5b9b3ad6043b285,Vincent,Plugins-Add-a-demo-link-to-PixiOverlay-5547,2017-06-02T13:05:02+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,652946947d08114e34eb50a14db76499e49956eb,D,Plugins-Add-Leaflet.PixiOverlay-5546,2017-06-02T12:32:30+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,81c27242880cbf5450cbec79a23347cbc1203b52,Andrew,Don-t-turn-enter-keypress-into-clicks-on-map-5507,2017-06-02T11:18:46+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,b23d83f46416c404874ff57d1819646340297cb7,GeoportalPL,Update-plugins.md-5545,2017-06-02T10:46:07+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,d78dc212093179fbb54fae303b92e530a5543090,Unknown,Fixes-5534-by-adding-a-check-for-null.-5535,2017-06-01T17:20:08+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,0b9464f0177704c339ccc5525b51fcc7405e9c8e,Vincent,Fix-for-issue-5116-5544,2017-06-01T16:26:19+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,da2c8ef2db0586d2aa06918395673b3e16b491ed,D,Add-precision-parameter-to-all-toGeoJSON-functions-5444,2017-05-31T14:06:58+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,1120c46ed9c57ea4fcb3618cfceef5b90160b057,GeoportalPL,docstrings-Typo-in-Projection.LonLat.js-5532,2017-05-26T09:44:14+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,4f5fef2a56f5d1b85c63bc4f64b359d82d7e9b59,germansokolov13,Docs-Marker-modify-icon-option-description-5529,2017-05-24T11:03:00+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,f66d13976a7e88dcfa8e23cb80621d58ccd47ad0,Andrew,Plugins-Added-L.Browser.Print-5526,2017-05-23T11:58:43+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,7fef7964b85bc2b66867e8287ca1eccbcf383ac2,Guillaume,Plugins-Add-Leaflet.Tilelayer.Colorizr-5525,2017-05-22T13:54:16+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,fca7f71aadaf207766aacb18e699362ea5b0463a,Rischard,dont-new-up-layerGroup-in-live-sample-5521,2017-05-22T12:34:53+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,bcaa716f1661068f5bd9efaa1eb37f0312759d4b,Iván,Div-icon-accept-node-element-as-option-5517,2017-05-22T09:57:21+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,ba7bfb501107fce0b0f44c79aabb5ddddcce2391,Sánchez,Add-Easymap-to-plugin-list-5522,2017-05-22T08:38:11+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,165b2ff1c0039c46c9d9425cde75fb9cf6be9483,Ortega,Small-typo-in-PLUGIN-GUIDE.md-5524,2017-05-21T23:18:30+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,d2c6bed2ffc7bdea0c1948641506e8c9ba74e141,Andrew,Plugins-add-Leaflet.CanvasLayer.Field-5523,2017-05-21T17:09:12+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,cdbbfb8de3c83464ac02c374b6feb7050cdc8b62,Andy,Plugins-add-L.Control.ZoomBar,2017-05-19T19:20:20+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,78ac6eb624211142d89f99aa0ee1dbe21988bb94,Aldo,Plugins-add-GLMarkers,2017-05-18T15:14:39+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,d664bbd493b3b3660a34ced2d300430840d91535,Dharmawan,Turn-nonBubblingEvents-into-a-documented-boolean-option-4883,2017-05-18T11:14:27+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,7a068122c78bf5b112385cf0484c896654bef907,Per,Always-export-window.L-fixes-5489-5504,2017-05-18T10:28:14+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,942e1df2b817b5a8a366ace410631dc09bb84562,Liedman,ce-5513,2017-05-15T09:43:04+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,f049129868368182beada1517523cdae994a2596,Isak,Plugins-add-Leaflet-ruler,2017-05-12T10:23:19+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,583358c86c7da059195d0cd8b23de1bb4981afcc,Prytz,Handle-edge-case-of-empty-bounds-on-_getBoundsCenterZoom-5157,2017-05-11T22:33:46+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,873d4cab31722d67c60c08dbd878aa6e4734203e,jaymmartin,Feat-Bounds-add-new-methods-for-2-missing-corners-5488,2017-05-11T22:24:15+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,f677f9c6d23acf12a04589e237543b287d03c61e,Martin,Docs-Bounds-change-topLeft-bottomRight-to-corner1-2-5487,2017-05-11T22:22:00+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,2ff69debc6aa7bf56e0eb3819eefbb1fe1062ebe,Palmér,Fix-link-to-reference.html-close-5485,2017-05-11T22:10:10+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,c7cc70f2a54afa09fa20e2653fe8004199aba21c,Andrew,Update-copyright-banner-to-the-fact-that-it-s-in-fact-2017-now-5503,2017-05-10T10:04:18+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,276d6df153766f5498a08c74e03e6881952f16cf,Aaron,Fixing-quick-start-link-in-docs-root-5500,2017-05-05T14:56:08+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,ecc2c680d6992bb28fa8aa50cbb0484e4dd6597d,Planell,replace-symlink-with-redirect-5493,2017-05-04T16:36:43+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,b6d21653faf8894f1db05e10958f55305767c27d,Lopez,Handle-Polylines-with-empty-array-of-LatLngs-5498,2017-05-04T10:05:15+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,222bc47a0d21d321bdbe0f4a7c0b62efaa04ad99,iH8,leaflet-geopackage-plugin-added-5495,2017-05-04T08:31:20+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,4a6573008703a90a6572aa75c5b5466bca44389b,Andrew,Symlink-reference.html-to-reference-1.0.3.html-5490,2017-05-02T12:49:40+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,e9cc3a3d73219ce1363c81317b9f83bb21f99da9,Adel,Take-devicePixelRatio-into-account-for-scrollwheel-zoom-in-win10-chrome-5480,2017-04-27T16:47:11+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,66cf6a0ea1df84dfcae441e91a9aa3bd66531030,Shah,Add-hook-points-to-allow-for-a-proper-NoGap-plugin-5476,2017-04-27T15:38:55+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,b19893c9bac26e0499106ce8ad9c7cd91e89d61e,Louis,Correct-Here-Maps-URL-5482,2017-04-26T16:37:15+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,bd7cf8a265937bda498de4531ec5b02ab5248195,Pierrestiger,Better-sanity-checks-for-avoiding-loading-infinite-tiles-5479,2017-04-25T15:00:47+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,7e1740ecdfcc5496f87f2a44b551350a8b93480a,Andrew,Sanity-check-to-prevent-loading-tiles-when-bounds-are-Infinity-5478,2017-04-25T14:31:27+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,6d6b07612e7a3b5abfdf458c9d4d972787982209,landonbj,Fix-box-zoom-race-condition-5452,2017-04-20T15:57:17+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,8e96ac476dbcdc614c580dfada247450e718416f,Andrew,On-update-set-current-tiles-active-to-avoid-pruning-5381-5431,2017-04-20T14:19:26+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,1318b999ef33cf1a18ad3ae79226213682cb69ca,Maarten,leaflet-map-builder-plugin-added-5445,2017-04-20T12:46:21+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,41a4af9f44a97dc73ce0648691b8eae44b9e95f7,Brouwers,make-L.Mixin.Events-a-simple-object-instead-of-a-prototype-so-it-doesn-t-have-a-constructor-property.-fixes-5451-5453,2017-04-20T12:45:33+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,b9df865730fd2376244cabac52f396aef3eb49a2,Sandro,Canvas-call-ctx.setLineDash-in-_fillStroke-5454,2017-04-20T12:41:26+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,ac05f68a39d61b44cdca27c84f46591c2956da07,Pibia,Fix-__super__-by-not-copying-it-from-the-parent-when-subclassing-5456,2017-04-20T12:39:49+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,ff72181b52e323d21d495b1d8691257a1aa8d6eb,iH8,Remove-global-L-usage-5463,2017-04-20T12:38:28+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,cbaf02034c916e0e3ea1f1f5c21d08c41efd0b3e,Arne,Add-subresource-integrity-information-scripts-5468,2017-04-19T14:56:14+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,561b7f737bbc4a4ae0886d94ee93077020ee36ad,Schubert,Only-rearrange-DOM-in-toFront-toBack-if-needed-5465,2017-04-18T16:09:19+02:00,https://github.com/IntelligentMap/Cartographer,YES
